,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
113,Wed Jun 19 11:19:27 +0000 2024,0,min s22 hari ini beroperasi sampai jam berapa? @PT_Transjakarta,1803387112697303231,in,,0,1,0,oshenski,Transjakarta
114,Wed Jun 19 11:14:37 +0000 2024,0,INI JAK 59 PADA KEMANA WEY 30 MENIT GA LEWAT² POSISI DEPAN MKG @PT_Transjakarta,1803385897238536399,in,JaePil Nation's 🐥🐰,0,0,0,tikahapr_,Transjakarta
115,Wed Jun 19 10:55:34 +0000 2024,0,Halo min mau tanya kalo dari lebak bulus mau ke dinas lingkungan hidup Jakarta Selatan bisa naik rute apa ya? Thank uu @PT_Transjakarta,1803381103207784772,in,« she/her » 04즈,0,1,0,jangkurihao,Transjakarta
116,Wed Jun 19 10:45:43 +0000 2024,0,mau nanya kalo kita keterusan turun sampe halte akhir harus keluar tap out dulu ya? @PT_Transjakarta,1803378624025993632,in,,0,1,0,kurnianto_81229,Transjakarta
117,Wed Jun 19 10:40:33 +0000 2024,0,Min @PT_Transjakarta harus banget 2 nih jeruknya https://t.co/ppMXZ8mIoh,1803377323904778648,in,,0,0,0,AngelaScupsie,Transjakarta
118,Wed Jun 19 10:23:47 +0000 2024,0,min dari halte kali grogol ke purbet pake rute apa ya? @PT_Transjakarta,1803373104418464080,in,selective,0,2,0,cellosbaby,Transjakarta
119,Wed Jun 19 09:51:42 +0000 2024,0,Sedih banget ga bisa naik ojol disuruh jalan kaki dr stasiun otw bikin tenda di monas atau min @PT_Transjakarta ini jadi tanggal 23 apakah bisa beroperasi lebih pagi gtu jam 2 atau jam 3 pagi yang kearah venue jakarta international marathon?? Please banget https://t.co/Fdw9QGjifn,1803365027560464588,in,Indonesia,0,0,0,spencerrade,Transjakarta
120,Wed Jun 19 09:49:47 +0000 2024,0,Min @PT_Transjakarta bis hinonya pecah ban di pasming bikin macet ampe pondok indah yaallah gws dah https://t.co/YIKjFa4TIR,1803364547610481079,in,,1,2,0,dustyrosepjy,Transjakarta
121,Wed Jun 19 08:50:27 +0000 2024,0,Halo @PT_Transjakarta apakah koridor 9 (Pinang Ranti-Pluit) beroperasi 24 jam?,1803349616051605596,in,,0,2,0,itsmecicyy,Transjakarta
122,Wed Jun 19 07:54:53 +0000 2024,0,.@PT_Transjakarta kalau dr st pasar minggu ke jl wijaya 1 bisa naik nomor berapa ya?,1803335633332740353,in,,0,2,0,mintyejun,Transjakarta
123,Wed Jun 19 07:52:52 +0000 2024,0,Halo @PT_Transjakarta saldo saya kepotong terus menurus. Gimana laporannya nih,1803335124513333724,in,"ÜT: -6.300707,106.817227",0,1,0,anbarfitrianif,Transjakarta
124,Wed Jun 19 07:52:43 +0000 2024,0,hallo @PT_Transjakarta mau tanya untuk rute dari sumur bor mau ke SMPN 229 Jakarta Barat kebon jeruk lewat mana yaa? terima kasih,1803335087502795240,in,free palestine 🇵🇸,0,3,0,herwinners,Transjakarta
125,Wed Jun 19 07:49:24 +0000 2024,0,halo min rute dari halte manggarai klo mau ke arah lippo mall karawaci gimana ya makasihhh @PT_Transjakarta,1803334250143637624,in,kepo,0,3,0,qwertyracker,Transjakarta
126,Wed Jun 19 06:53:51 +0000 2024,0,Udh lari minta tunggu bus nya dikit lg sampe eh krn petugas halte ga bantu sama sekali jadi kelewat mana lg sakit. Pdhl biasa petugas halte tj di benhil 3 pd helpful bantu blg-in klo ada org lari ngejar bus. Tp makin kesini pada makin males ya petugasnya. @PT_Transjakarta,1803320272717853019,in,,0,1,0,deredere124,Transjakarta
127,Wed Jun 19 06:46:46 +0000 2024,0,Min @PT_Transjakarta lsg 220010 jak 86 arah term rawamangun pintunya rusak tidak bisa dibuka dari dalam. Tolong diperbaiki jam 13.46,1803318489496822179,in,,0,1,0,hijackboyzz,Transjakarta
128,Wed Jun 19 06:38:58 +0000 2024,0,Naik tj dari halte karet ke prj gimana minnn @PT_Transjakarta,1803316525941793244,in,Apobangpo💜,0,4,0,taetaelandszZ,Transjakarta
129,Wed Jun 19 06:23:33 +0000 2024,0,Terksdang Bus Stop tidak terlihat karena terhalang kendaraan yang parkir di depannya. Contoh ini Bus Stop di daerah sarinah... mesti ditertibkan dong @PT_Transjakarta @jaklingkojkt @DKIJakarta https://t.co/sqGRc3ilnN,1803312646046765488,in,Jakarta,0,1,0,ddnanul,Transjakarta
130,Wed Jun 19 06:19:40 +0000 2024,0,Halo @PT_Transjakarta rute dari stasiun gambir ke tegalan gimana ya min? Makasih,1803311670418083983,in,,0,4,0,himewaaa,Transjakarta
131,Wed Jun 19 05:42:42 +0000 2024,0,Ka kalau mau ke penjaringan dari bundaran hi gmn ya..makasi @PT_Transjakarta,1803302368005722462,in,,0,8,0,NaNa31854,Transjakarta
132,Wed Jun 19 04:34:55 +0000 2024,0,kok 10H arah tj priok di halte gbk dr tadi udah lama bgt gak datang2 ya? @PT_Transjakarta,1803285306415960133,in,Klaten - South Jakarta,0,3,0,getuggoreng,Transjakarta
133,Wed Jun 19 03:56:45 +0000 2024,1,min @PT_Transjakarta dari halte manggarai mau ke ciputat rute nya gimana yaa?,1803275705024913835,in,21 | she/her,0,5,0,seongw0nie,Transjakarta
134,Wed Jun 19 03:26:08 +0000 2024,0,halo min rute tercepat dari arah halte roxy ke UNJ apa saja ya min? @PT_Transjakarta,1803267998511407498,in,,0,3,0,avobdly,Transjakarta
135,Wed Jun 19 03:04:25 +0000 2024,0,min kalo halte busway terdekat dari Parkir Selatan GBK apa ya? @PT_Transjakarta,1803262531173261791,in,anywhere but near you,0,2,0,greysvnflower,Transjakarta
136,Wed Jun 19 02:48:51 +0000 2024,0,udah mah bete sm halte cikoko pas masuk bis ac nya bocor.. 9C arah bunsen MYS-17023 (kursi sisi kanan bis) @PT_Transjakarta https://t.co/1q17uOg8ao,1803258615673004517,in,,0,1,0,bosenanjirlah,Transjakarta
137,Wed Jun 19 02:42:22 +0000 2024,0,Selamat pagi @PT_Transjakarta mohon info apakah bus GR1 beroperasi hari ini? Sudah lama menunggu di halte Karet - Le Meridien belum lewat,1803256982788587671,in,,0,1,0,kzsplt,Transjakarta
138,Wed Jun 19 02:25:13 +0000 2024,0,SEJAM BANGET NIH NUNGGUIN 7B ARAH KP RAMBUTAN??? SAYA MAH GAPAPA KASIAN ANAK KECIL DAN LANSIA HALTE NON BRT GAADA TEMPAT DUDUK?!?! @PT_Transjakarta https://t.co/uWNlRinnCb,1803252668959432868,in,,0,1,0,thereoflirt,Transjakarta
139,Wed Jun 19 02:23:23 +0000 2024,0,kasih tau driver jaklingko lo yang plat mobilnya B 2506 VT. kalau ada penumpang yang mau turun suruh berhentiin dulu mobilnya jangan main jalan aja! gue hampir jatuh tadi anjing @PT_Transjakarta,1803252205379805517,in,she/her,0,0,0,stravwbrry,Transjakarta
140,Wed Jun 19 02:00:10 +0000 2024,0,mungkin lift ini hanya untuk pajangan (hiasan) krn udh berbulan2 ga berfungsi... tangga sempit kasian lansia dan jd lamaa akses turun ke halte krn nunggu lansia turun.. gutjob tije (halte cikoko arah barat) @PT_Transjakarta https://t.co/B4DRfEWXpX,1803246364043911640,in,,0,1,0,bosenanjirlah,Transjakarta
141,Wed Jun 19 01:44:10 +0000 2024,0,Hai Admin @PT_Transjakarta Bagian dalam bus sepertinya mau lepas takutnya menimpa penumpang. Kode bus MYS-17035. Terima kasih. https://t.co/JPefzJ6g2r,1803242336719348024,in,Jakarta,0,1,0,Cakraa24,Transjakarta
142,Wed Jun 19 01:40:44 +0000 2024,0,Halo min @PT_Transjakarta mohon info utk rute busway dari dukuh atas ke PIK Avenue terima kasih min,1803241472227185043,in,,0,2,0,Unknown324649,Transjakarta
143,Wed Jun 19 01:22:16 +0000 2024,0,min rute 2A hari sabtu &amp; minggu mulai beroperasi jam berapa ya? @PT_Transjakarta,1803236827853365457,in,Indonesia,0,1,0,dhin_sum,Transjakarta
144,Wed Jun 19 01:19:17 +0000 2024,0,Ini sudah keberapa kalinha saldo terpotong di tap in dan tap out baru kali ini saya komplain karena jadi KEBIASAAN! TOLONG YA NIH @PT_Transjakarta @MediaKonsumenID @YLKI_ID https://t.co/lIEfsFR6Ls,1803236076359917791,in,"Pademangan Barat, Indonesia",0,1,0,LuthfiiSeptian,Transjakarta
145,Wed Jun 19 01:16:47 +0000 2024,0,Pagi min @PT_Transjakarta ada JakLingko yang lewat jalan Pekayon kelurahan pejaten kecamatan pasar Minggu gak ya?,1803235447189151761,in,"Bogor, Jawa Barat",0,1,0,KangMaman204,Transjakarta
146,Wed Jun 19 00:23:49 +0000 2024,0,Heran ya @PT_Transjakarta masih aja begini. Diupdate kek itu gerbang tap nya biar gak ada bug begini terus. Kan kesel jadinya kepotong 2 kali https://t.co/Htv5AkqNqi,1803222114574672264,in,"Jakarta, Indonesia",0,2,0,Rian_s74,Transjakarta
147,Tue Jun 18 23:45:40 +0000 2024,0,Wooh td liat @PT_Transjakarta 4D di FO matraman nyeser belok kiri via matraman raya. Akankah koridor 4 juga sama ? Dugaan lewat depan PSKD lanjut via dpn Stasiun Manggarai persis trus ke rute semula Menghindari tambak dan TL Proklamasi Cc : @26Ceicei @BisKota_,1803212517696741629,in,Bintaro - Tangerang Selatan,0,0,0,Widhi_Waskito,Transjakarta
148,Tue Jun 18 23:41:37 +0000 2024,0,jujur tarif integrasi sangat menguntungkan bagi aku yang kemanamana naik transum. tapi kenapa ya banyak mesin yg buat aktifin tarif integrasi di beberapa halte tj malah ditutupin plastik pas nanya pramusapa katanya rusak. tolong min maintenance nya ditingkatkan @PT_Transjakarta,1803211494609527048,in,,0,0,0,daljinsu,Transjakarta
149,Tue Jun 18 23:28:32 +0000 2024,0,Bus 2A dimana min? Di rawa buaya udah membeludak @PT_Transjakarta,1803208204006072790,in,"Jakarta Utara, DKI Jakarta",0,1,0,kertasminyak__,Transjakarta
150,Tue Jun 18 23:22:29 +0000 2024,0,Sebagian besar penumpang @PT_Transjakarta di pagi hari akan tidur selama perjalanan. Nasib jadi pekerja berangkat pagi pulang malam. Kurang tidur!,1803206680739717401,in,Indonesia,0,0,0,Marco_Rizal,Transjakarta
151,Tue Jun 18 22:55:53 +0000 2024,1,Pagi @PT_Transjakarta mau info hari ini bus 05:40 rute B11 telat 10menit tolong diperbaiki jam operasionalnya. biasanya gapernah setelat ini. Tau sendiri B11 transitnya di BNN bawah butuh waktu buat naikturun tangga-nya telat 10menit ngaruh bgt ke estimasi perjalanan. makasih,1803199985489519071,in,,0,1,0,orcamakandimsum,Transjakarta
152,Tue Jun 18 15:17:34 +0000 2024,0,Min rute ke taman mini dari halte adam malik bagaimana ya? @PT_Transjakarta,1803084649004249171,in,,0,5,0,kdokj4,Transjakarta
153,Tue Jun 18 14:47:03 +0000 2024,0,rute 6v kearah gbk udh abis ya? ga sampe jam 10 @PT_Transjakarta,1803076968188953008,in,,0,1,0,kurnianto_81229,Transjakarta
154,Tue Jun 18 14:36:22 +0000 2024,0,Min @PT_Transjakarta lowdeck naik/turun tetap dri pintu depan ya? Soalnya tadi naik T12 pintu depan aja yg dibuka padahal saya udah siap di pintu belakang pas mau pindah ke depan karena pintu belakang ga dibuka pramudi langsung nutup pintu. Dibuka lagi tapi respon pramudi-,1803074278298181821,in,,0,1,0,umbara61111524,Transjakarta
155,Tue Jun 18 13:40:46 +0000 2024,0,rute dari csw ke perkantoran grogol permai berhenti di halte apa ya? @PT_Transjakarta,1803060288167821399,in,selective,0,2,0,cellosbaby,Transjakarta
156,Tue Jun 18 12:44:17 +0000 2024,0,minnn @PT_Transjakarta tj S11 arah jelambar udh 40 menitan ditunggu kenapaa ga dtg2??? ,1803046075307270190,in,,0,2,0,eh_matchacii,Transjakarta
157,Tue Jun 18 12:23:35 +0000 2024,0,Posisi 1Q arah Rempoa skrg ada dimana ya? Jalur 3 Blok M dah 15 menit gaada 1Q nih @PT_Transjakarta,1803040863783665865,in,,0,2,0,diandranovela,Transjakarta
158,Tue Jun 18 12:17:49 +0000 2024,0,Min info busway KE PRJ DARI PGC JAMBERAPA YA? @PT_Transjakarta,1803039411850129862,in,,0,2,0,flower80069,Transjakarta
159,Tue Jun 18 11:58:11 +0000 2024,0,Yuk bisa yuk @PT_Transjakarta @dishub,1803034471694000274,in,"Jakarta Selatan, DKI Jakarta",0,1,2,asimetri_id,Transjakarta
160,Tue Jun 18 11:56:38 +0000 2024,0,mau tanya min @PT_Transjakarta knp rute 10H skrg sampe bunsen doang?,1803034082470920407,in,,0,3,0,dontfightthewin,Transjakarta
161,Tue Jun 18 11:55:11 +0000 2024,0,min @PT_Transjakarta yang bener aja tije T12 udah 1 jam nunggu di halte tomang mandala 2 ga dtg2,1803033718552199665,in,,0,2,0,astaenoomy,Transjakarta
162,Tue Jun 18 11:25:37 +0000 2024,0,SAF 080 nih min @PT_Transjakarta ada coret2an gini di belakang coba saya bantuin lap pake tisue basah ga bisa ilang. tlg di cek ya Rute 3F Kalideres - Senayan Bank DKI https://t.co/Gh86bDTldD,1803026278200779150,in,,0,3,0,RiyoXHA,Transjakarta
163,Tue Jun 18 11:19:13 +0000 2024,0,Min kalo dari cibubur junction ke kalideres naik koridor apa aja ya? @PT_Transjakarta,1803024665457410347,in,,0,3,0,VidyaAyuningt11,Transjakarta
164,Tue Jun 18 11:19:08 +0000 2024,0,hallo min kalo mau ke Jl. Ahmad Dahlan No.22A Kramat Pela Kec. Kby. Baru Kota Jakarta Selatan dari Pinang ranti naik busway rute apa aja ya min? terimakasih sebelumnya @PT_Transjakarta,1803024645983260823,in,Indonesia,0,3,0,aarrr27,Transjakarta
