"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1781147842729685387","Fri Apr 19 02:28:32 +0000 2024","28","Pekan lalu berkesempatan menjajal ALIBO Angkot Listrik Bogor. Kesan pertamanya sangat baik mirip dengan Mikrotrans AC di Jakarta️ Karena ini masih ujicoba hanya ada 5 unit nunggunya lumayan juga pembayaran baru bisa Brizzi katanyasih bertahap semua KUE untung bisa QRIS sih https://t.co/HSzYqO6IuS","1781147842729685387","https://pbs.twimg.com/media/GLfoZMaboAA6Dlp.jpg","","in","Jakarta Capital Region","1","3","10","https://x.com/irhamsyarif/status/1781147842729685387","133690141","irhamsyarif"
"1755841508975206524","Fri Feb 09 06:30:12 +0000 2024","45463"," hampir 2 tahun tinggal di jakarta dan gapunya kendaraan tapi gak ngerasa kesusahan karna ada angkot gratis dan tj yg jauh deket cuma bayar 3500 padahal aku ngerantau dari kota bandung tapi ngerasain banget perbedaan transportasi umumnya https://t.co/fT7Buy7IaQ","1755841508975206524","https://pbs.twimg.com/media/GF4AiwabwAApaB7.jpg","","in","Indonesia","2058","1358","3933","https://x.com/tanyakanrl/status/1755841508975206524","1331650559518990336","tanyakanrl"
"1550376464859549697","Fri Jul 22 07:05:28 +0000 2022","19573","Penasaran Jakarta tuh abis duit berapa ya buat bisa bikin angkot Jaklingko gratis. Bisa bikin pengemudi angkot jadi pekerja formal yg digaji tetap. Kerasa bener servicenya jadi bagus naik angkot ga pake acara drama ngetem maju mundur depan gang.","1550376464859549697","","","in","Pondok Aren, Indonesia","808","433","3999","https://x.com/adisetyop/status/1550376464859549697","430519110","adisetyop"
"1794007024503783704","Fri May 24 14:06:20 +0000 2024","13","Sopir Lansia di Jakarta Tidur di Angkot karena Tak Mampu Sewa Kontrakan Kehidupan seorang sopir angkot lansia di Jakarta bernama Amsori (69) kini harus dijalani dengan penuh kesulitan. Pendapatan yang tidak mencukupi memaksa Amsori tidur di dalam angkotnya karena tidak mampu https://t.co/tyzdR2o50h","1794007024503783704","https://pbs.twimg.com/media/GOWX4FIaoAAG-BC.jpg","","in","Indonesia","0","0","11","https://x.com/Melihat_Indo/status/1794007024503783704","48359478","Melihat_Indo"
"1758714526701375916","Sat Feb 17 04:46:33 +0000 2024","102","CELAKA AKIBAT HINDARI ANGKOT TIBA-TIBA BERHENTI ‼ Mata seorang pengendara motor tertancap batang besi spion setelah terjatuh dari motor akibat menghindari angkot yang tiba tiba berhenti dipinggir jalan di Jl.Raya Pramuka Kel.Utan Kayu Kec.Matraman Jakarta Timur. Jumat https://t.co/M03pceL6Ab","1758714526701375916","https://pbs.twimg.com/ext_tw_video_thumb/1758714270400028672/pu/img/LJYumass_rSlW_xZ.jpg","","in","","11","33","75","https://x.com/RadioElshinta/status/1758714526701375916","121640063","RadioElshinta"
"1780629185498886461","Wed Apr 17 16:07:34 +0000 2024","5575","Bayangin ada seorang bapak lagi di angkot jam 10 malem dia baru keluar stasiun di Depok setelah kerja seharian di Jakarta. Dia tau besoknya harus berangkat lagi menembus kemacetan jam 6 pagi dan jadi ikan sarden di KRL biar bisa nyampe di kantor tepat waktu. Gajinya 2 kali ","1780629185498886461","","","in","Buat Mulai Coding Career 👉🏻","65","111","1545","https://x.com/oianas_/status/1780629185498886461","16705318","oianas_"
"1763165666105037239","Thu Feb 29 11:33:47 +0000 2024","162","Mau sampai kapan ya pemerintah bisa menjadi pihak penengah dan penyelesai masalah demo menjurus anarkis sopir angkot tanpa merugikan masyarakat. Menurut netijen bagaimana solusi nya? https://t.co/LmxuSIFEmC","1763165666105037239","https://pbs.twimg.com/ext_tw_video_thumb/1763165615253274624/pu/img/MiSNA05UkB33reLH.jpg","","in","Jakarta Capital Region","7","15","41","https://x.com/TfJakarta/status/1763165666105037239","842389038489247744","TfJakarta"
"1772606539431284986","Tue Mar 26 12:48:27 +0000 2024","51","Hai fairies! Tim Apem mau update nih! Total 138 paket takjil dan 150 paket mini takjil sudah dibagikan kepada orang-orang yang membutuhkan (terutama satpam driver ojol dan angkot) oleh Tim Apem di sekitar Jakarta International Velodrome Rawamangun https://t.co/VNOGD5P9og","1772606539431284986","https://pbs.twimg.com/media/GJmQPfqaQAAxeAw.jpg","","in","Indonesia","6","0","32","https://x.com/APEMinseok/status/1772606539431284986","1762807778203332608","APEMinseok"
"1771104274820337786","Fri Mar 22 09:18:59 +0000 2024","376","Seberapa urgent kalo angkot di Malang perlu mendapatkan treatment seperti Jaklingko di Jakarta? Braw!","1771104274820337786","","","in","rules/pp cek link‼️","52","76","17","https://x.com/ub_mfs/status/1771104274820337786","2970636770","ub_mfs"
"1794749229807911169","Sun May 26 15:15:35 +0000 2024","0","Angkot jakarta vs angkot solo MENYALA SOLOKU https://t.co/1kRR37auwn","1794749229807911169","https://pbs.twimg.com/media/GOg6376aUAAHhrk.jpg","","in","Surakarta Hadiningrat ","0","0","0","https://x.com/bella_nyo/status/1794749229807911169","379119327","bella_nyo"
