,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
118,Fri Apr 26 02:39:53 +0000 2024,0,tinggal jakarta gapunya kendaraan ngerasa kesusahan karna angkot gratis tj deket bayar ngerantau kota bandung ngerasain banget perbedaan transportasi,1783687415489806590,in,Bekasi,0,0,0,IpulSoedibjoe,Jakarta-KRL.csv
119,Thu May 09 06:04:41 +0000 2024,0,penasaran jakarta tuh abis duit bikin angkot jaklingko gratis bikin pengemudi angkot pekerja formal digaji kerasa bener servicenya bagus angkot pake acara drama ngetem maju mundur gang,1788449993969504318,in,Rumah Singgah Eunoia ,0,1,0,bewithyiu,Jakarta-KRL.csv
120,Mon May 20 09:43:10 +0000 2024,1,sopir lansia jakarta tidur angkot sewa kontrakan kehidupan sopir angkot lansia jakarta bernama amsori dijalani penuh kesulitan pendapatan mencukupi memaksa amsori tidur angkotnya,1792491246071783528,in,"Jakarta Barat, DKI Jakarta",0,0,0,SonoraFM92,Jakarta-KRL.csv
121,Mon May 20 09:57:28 +0000 2024,3,celaka akibat hindari angkot berhenti mata pengendara motor tertancap batang besi spion terjatuh motor akibat menghindari angkot berhenti dipinggir jalan jl raya pramuka kel utan kayu kec matraman jakarta timur jumat,1792494846248358264,in,03z || pacar shua,0,0,1,zvacoustic,Jakarta-KRL.csv
122,Sat May 25 02:15:53 +0000 2024,2,bayangin angkot jam malem stasiun depok kerja seharian jakarta tau besoknya berangkat menembus kemacetan jam pagi ikan sarden krl biar nyampe kantor gajinya kali,1794190623400206661,in,,0,2,0,candytwo_,Jakarta-KRL.csv
123,Sun May 26 06:40:31 +0000 2024,0,pemerintah penengah penyelesai demo menjurus anarkis sopir angkot merugikan masyarakat netijen solusi nya,1794619607682265204,in,,0,0,0,mingyuskripsian,Jakarta-KRL.csv
124,Fri May 24 12:20:08 +0000 2024,16,hai fairies tim apem update nih total paket takjil paket mini takjil dibagikan orang orang membutuhkan satpam driver ojol angkot tim apem jakarta international velodrome rawamangun,1793980297475940856,in,5HINee,0,2,1,areumdawaa,Jakarta-KRL.csv
125,Fri May 24 02:06:34 +0000 2024,0,urgent angkot malang treatment jaklingko jakarta braw,1793825888678949155,in,Buana Panca Tengah,0,1,1,ihnalfmuh,Jakarta-KRL.csv
126,Fri May 24 10:35:00 +0000 2024,3,angkot jakarta vs angkot solo menyala soloku,1793953839638556806,in,,0,0,0,tRiO_kS,Jakarta-KRL.csv
127,Sun May 05 13:54:44 +0000 2024,0,kejadian jalan margasatwa raya pasar minggu jakarta selatan angkot mencoba masuk jalur transjakarta diduga muncul bus transjakarta lajur kanan dihindari angkot terjepit pembatas jalan bus transjakarta,1787118737612791914,in,Jakarta Capital Region,0,0,0,tuanputriitay,Jakarta-KRL.csv
128,Sun May 26 11:28:31 +0000 2024,0,reformasi angkot membutuhkan komunikasi jakarta membutuhkan puluhan diskusi pelaku angkot terintegrasi sistem pelaku angkot jaminan operasional layak bersedia bergabung sistem,1794692086450815018,in,,0,3,0,uju_gongjang,Jakarta-KRL.csv
129,Tue Apr 30 11:00:29 +0000 2024,0,gue pengguna transportasi publik non jakarta angkot bis miniarta elp terlintas bagus berpikir kendaraan bagus jalanan jelek grgr bupatinya korupsi mlu mahal bjir,1785262946433839498,in,Indonesia,0,0,0,adelistyping,Jakarta-KRL.csv
130,Mon May 20 10:01:24 +0000 2024,0,transjakarta rute pulo gadung walkot jakut via tipar cakung supir angkot lakukan protes puluhan sopir angkot jalan tipar cakung jakarta utara menggelar aksi protes jalan tipar cakung puskesmas sukapura jumat pagi memprotes,1792495834434777566,in,,0,17,1,collegemenfess,Jakarta-KRL.csv
131,Sat May 25 11:05:53 +0000 2024,7,menerima informasi sopir angkot u menggelar aksi unjuk menolak transjakarta rute m pulo gadung kantor wali kota jakarta utara via tipar cakung beroperasi senin dihentikan,1794324001382375572,in,Valyria,1,0,0,imeeeemm,Jakarta-KRL.csv
132,Fri May 03 01:18:13 +0000 2024,0,kecelakaan lintas melibatkan mobil angkot a jurusan kampung melayu gandaria pengemudi ojek online angkot menabrak melindas pengemudi ojol penumpangnya berhenti lampu merah flyover pasar rebo jalan raya bogor ciracas jakarta timur,1786203578690125971,in,"Tangerang, Indonesia",0,0,0,edoazhara,Jakarta-KRL.csv
133,Sun May 26 08:58:34 +0000 2024,2,angkot eksisting bereskan pemerintah lokal bodetabek makan transportasi modern nyaman masyarakat kenyataan,1794654350423507316,in,Special Region of Jakarta,0,0,0,zuebex,Jakarta-KRL.csv
134,Sun May 19 04:20:03 +0000 2024,0,jakarta ngampus mirkolet angkot ps minggu lb bulus tarif kisaran k k mikroletnya udah jurusan tj u angkotnya udah jak lingkonya tarif k gratis bandung angkot deui bandung,1792047543490384138,in,Indonesia,0,6,0,tanyakanrl,Jakarta-KRL.csv
135,Wed May 22 02:45:51 +0000 2024,0,satunya bikin gw bangga warga jakarta mikrotrans alias angkot gratis,1793111000184668362,in,Indonesia,0,5,0,tanyakanrl,Jakarta-KRL.csv
136,Sun May 26 11:42:14 +0000 2024,1,adakah bantu isi kuisioner penelitian skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm rep yaa dips,1794695538350387562,in,,0,4,1,collegemenfess,Jakarta-KRL.csv
137,Fri May 24 14:00:03 +0000 2024,1,cm need respondents bantu isi kuisioner penelitian skripsiku butuh responden huhu kriterianya ragam transportasi jakarta tj angkot mrt krl lrt linknya drop komentar dm jg total saldo k cont,1794005442819166491,in,Indonesia,0,0,0,tanyakanrl,Jakarta-KRL.csv
138,Sat May 25 13:47:29 +0000 2024,0,lulus orang jakarta angkot,1794364669270061128,in,she/her,0,0,0,pearlattae,Jakarta-KRL.csv
139,Sun May 19 23:33:32 +0000 2024,19,perorangan pakai pertamax shell super subsidi bbm sih ngaruh tu kurir ekspedisi truck ayam truck sayur gojek angkot elf jakarta serang pakenya pertalite solar mampus lu rasain harga harga naek,1792337826283212875,in,,0,0,0,anotherbible02,Jakarta-KRL.csv
140,Tue May 21 11:01:18 +0000 2024,0,angkot jakarta tuhhh luas gasii angkot bogor,1792873297027506604,in,Indonesia,0,2,0,tanyakanrl,Jakarta-KRL.csv
141,Sun Feb 18 10:27:48 +0000 2024,0,halo jfriends mencoba angkot ac gratis jakarta salah rute dilayani angkot ac mikrotrans jak terminal rawamangun manggarai via pisangan pondok jati mikrotrans dimiliki pt lestari surya gema persada lsg,1759162794677809433,in,,0,3,0,convomfs,Jakarta-KRL.csv
142,Fri Apr 26 05:01:07 +0000 2024,0,rekapan nyoblos ni kertas alumni ugm kertas petahana kertas ketiga ex calon wagub kertas keempat supir angkot done from tps jagakarsa jakarta selatan jangangolput,1783722956985934169,in,"Jakarta, Indonesia",0,0,0,KompasTravel,Jakarta-KRL.csv
143,Tue Oct 17 03:34:16 +0000 2023,0,sopir angkot kwk jurusan grogol cengkareng viral memakai selang oksigen menderita penyakit berbahaya sopir angkot bernama sa at berasal medan merantau jakarta ist,1714122631803539897,in,,1,10,0,convomfs,Jakarta-KRL.csv
144,Tue Apr 16 08:38:30 +0000 2024,2,tinggal jakarta tj angkot kwk merah jaklingko kena macet mengeluh wajar wajar orang ngeluh macet kendaaran pribadi salah penyumbang kemacetan kendaraan pake,1780153784406298879,in,,0,7,0,convomfs,Jakarta-KRL.csv
145,Mon May 06 03:31:00 +0000 2024,2,rute transjakarta pulo gadung walikota jakarta utara via tipar cakung m dihentikan protes sopir angkot sehubungan penolakan sopir angkutan reguler u pembukaan rute m rute m dihentikan kepala,1787324155664420941,in,,0,0,0,detikcom,Jakarta-KRL.csv
146,Mon May 27 11:54:09 +0000 2024,0,kek nya nunggu cewe makeup bandung jakarta via angkot,1795060921896681932,in,this rollercoaster called life,0,1,0,carammelia,Jakarta-KRL.csv
148,Wed May 15 11:46:11 +0000 2024,0,harga angkot jakarta berapaan sih,1790710263496507796,in,Jakarta,0,0,0,kompascom,Jakarta-KRL.csv
149,Fri Mar 15 13:50:58 +0000 2024,3,minggu gw intens bolak jakarta bekasi motor gw jaklinko pas udh sampe jalur bekasi udah jaklinko tuh pake angkot merah minggu naek angkot merah tarifnya beda cuk wkwk,1768636009473052744,in,,0,5,0,convomfs,Jakarta-KRL.csv
150,Fri May 24 00:15:35 +0000 2024,0,faktanya kota kapasitas fiskalnya memadai bangun mrt jakarta itupun dibantu pusat aneh rakyat jelata kemakan janji bangun transum masal kota setara jakarta setara angkot jaklingko aj sih,1793797961929105754,in,Indonesia,0,2,0,tanyakanrl,Jakarta-KRL.csv
151,Wed May 22 11:10:51 +0000 2024,0,hah lu ngetik anjir wkwkw org jakarta jkt gada mikrolet angkot digeser diajak kerjasama pemerintah drivernya digaji,1793238086392115213,in,AUTOBASE — ❌POST MANUAL❌,0,10,0,worksfess,Jakarta-KRL.csv
152,Sun May 26 09:10:42 +0000 2024,0,dw pookieeeeee i will fight thanos prabski gibron oligarki jakarta supir angkot resekkk pki temenmu maksa kos bareng for youuuuuuuu,1794657404170498481,in,,0,1,0,irnawatiyu,Jakarta-KRL.csv
153,Fri Mar 01 17:42:15 +0000 2024,1,sopir angkot jakarta narik pakai selang oksigen bersyukur pondsxtzuyu tenangkankulitmu beritaindonesia beritadunia indonesiau,1763620780552958353,in,,1,5,0,convomfs,Jakarta-KRL.csv
154,Mon May 20 01:04:41 +0000 2024,6,jakarta angkot busuk kek gitu bayangin daerah kek,1792360764071948466,in,,0,1,0,ben__widodo,Jakarta-KRL.csv
155,Thu May 23 08:36:16 +0000 2024,21,info kecelakaan angkot mobil sienta jalan matraman raya jakarta timur tepatnya pasar palmeriam kondisi mobil sienta mengalami rusak berat situasi lintas mengalami kepadatan p ferry elshintaweekend,1793561572503384295,in,Kalibata,0,3,1,josua41,Jakarta-KRL.csv
157,Mon Apr 29 22:02:14 +0000 2024,6,jakarta angkot jaklingko hebat gubernur penghargaan it p,1785067093425320280,in,Jakarta,0,0,0,kompascom,Jakarta-KRL.csv
158,Fri May 24 10:50:03 +0000 2024,0,rt banyaknya angkot ngetem ruas jalan margonda raya kepadatan lalin mengarah jakarta elshintanews,1793957630685364566,in,"DKI Jakarta, Indonesia",0,2,0,ssefnum,Jakarta-KRL.csv
159,Thu Aug 17 04:21:24 +0000 2023,2,cm adakah bantu isi kuisioner penelitian skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm rep yaa barter jugaaa,1692028831929139414,in,,0,2,0,convomfs,Jakarta-KRL.csv
160,Mon May 20 02:18:06 +0000 2024,4,ajg gua ombang ambing angkot jakarta,1792379239192539237,in,,0,0,0,ben__widodo,Jakarta-KRL.csv
161,Tue Apr 30 14:30:00 +0000 2024,0,angkot gratis jakarta namanya mikrotrans jaklingko terminologi bener tije transjakarta busway,1785315672177684572,in,,0,0,0,radaraktual,Jakarta-KRL.csv
162,Sun Apr 28 03:43:15 +0000 2024,7,orang kabupaten jakarta maunya diajak angkot,1784428137490858127,in,"Kota Malang, Jawa Timur",0,0,2,MalangTramway,Jakarta-KRL.csv
163,Wed May 22 10:44:34 +0000 2024,0,sopir angkot jakarta utara dishub dki menepati janjinya mengintegrasikan angkutan reguler jaklingko,1793231474268983423,in,AUTOBASE — ❌POST MANUAL❌,0,4,1,worksfess,Jakarta-KRL.csv
164,Sun May 26 13:20:38 +0000 2024,8,jalur khusus bus salah tujuannya mengurangi lajur kendpri jakarta bangun busway penggusuran sengaja diperlebar iya min pembenahan transum udah tmb tmp amp angkot masuk brt lho,1794720299092746364,in,,0,1,0,hynchilli,Jakarta-KRL.csv
0,Sun Jan 14 07:06:17 +0000 2024,26722,pekan berkesempatan menjajal alibo angkot listrik bogor kesan pertamanya mikrotrans ac jakarta ujicoba unit nunggunya lumayan pembayaran brizzi katanyasih bertahap kue untung qris sih,1746428504030478374,in,,1947,354,6788,goodghan,jaklingko.csv
1,Tue May 21 09:12:11 +0000 2024,10482,tinggal jakarta gapunya kendaraan ngerasa kesusahan karna angkot gratis tj deket bayar ngerantau kota bandung ngerasain banget perbedaan transportasi,1792845835908346003,in,ID,173,342,708,kochengfs,jaklingko.csv
2,Tue Jul 05 13:30:23 +0000 2022,3828,penasaran jakarta tuh abis duit bikin angkot jaklingko gratis bikin pengemudi angkot pekerja formal digaji kerasa bener servicenya bagus angkot pake acara drama ngetem maju mundur gang,1544312739388334080,in,Indonesia,69,500,593,aniesbaswedan,jaklingko.csv
3,Thu Jan 04 02:53:14 +0000 2024,3767,sopir lansia jakarta tidur angkot sewa kontrakan kehidupan sopir angkot lansia jakarta bernama amsori dijalani penuh kesulitan pendapatan mencukupi memaksa amsori tidur angkotnya,1742740943789539687,in,Jakarta Capital Region,614,281,1301,irhamsyarif,jaklingko.csv
5,Tue Dec 07 09:04:40 +0000 2021,3081,bayangin angkot jam malem stasiun depok kerja seharian jakarta tau besoknya berangkat menembus kemacetan jam pagi ikan sarden krl biar nyampe kantor gajinya kali,1468144418397982722,in,Indonesia,47,234,471,aniesbaswedan,jaklingko.csv
6,Fri Jan 17 06:32:59 +0000 2020,7629,pemerintah penengah penyelesai demo menjurus anarkis sopir angkot merugikan masyarakat netijen solusi nya,1218058617447796737,in,Indonesia,154,583,1971,aniesbaswedan,jaklingko.csv
7,Mon May 13 12:23:00 +0000 2024,437,hai fairies tim apem update nih total paket takjil paket mini takjil dibagikan orang orang membutuhkan satpam driver ojol angkot tim apem jakarta international velodrome rawamangun,1789994754815524963,in,danau kenanga,42,14,28,uibaseNG,jaklingko.csv
8,Sat Sep 05 13:02:41 +0000 2020,4216,urgent angkot malang treatment jaklingko jakarta braw,1302230673508282368,in,Indonesia,215,211,1087,aniesbaswedan,jaklingko.csv
10,Fri May 24 16:28:39 +0000 2024,1808,kejadian jalan margasatwa raya pasar minggu jakarta selatan angkot mencoba masuk jalur transjakarta diduga muncul bus transjakarta lajur kanan dihindari angkot terjepit pembatas jalan bus transjakarta,1794042840080896075,in,mostly aespa.,40,1,228,jungbinnazone,jaklingko.csv
11,Tue May 28 10:07:59 +0000 2024,0,reformasi angkot membutuhkan komunikasi jakarta membutuhkan puluhan diskusi pelaku angkot terintegrasi sistem pelaku angkot jaminan operasional layak bersedia bergabung sistem,1795396594986295798,in,Jakarta,0,0,0,mooomon88,jaklingko.csv
12,Mon May 29 12:09:29 +0000 2023,6470,gue pengguna transportasi publik non jakarta angkot bis miniarta elp terlintas bagus berpikir kendaraan bagus jalanan jelek grgr bupatinya korupsi mlu mahal bjir,1663155599759273984,in,Indonesia,80,711,1079,aniesbaswedan,jaklingko.csv
13,Wed May 15 08:09:11 +0000 2024,6,transjakarta rute pulo gadung walkot jakut via tipar cakung supir angkot lakukan protes puluhan sopir angkot jalan tipar cakung jakarta utara menggelar aksi protes jalan tipar cakung puskesmas sukapura jumat pagi memprotes,1790655656573514022,in,i sell brownie & cookies (dm!),3,4,16,downepour,jaklingko.csv
14,Sun Mar 10 10:18:37 +0000 2024,19756,menerima informasi sopir angkot u menggelar aksi unjuk menolak transjakarta rute m pulo gadung kantor wali kota jakarta utara via tipar cakung beroperasi senin dihentikan,1766770627409846340,in,Indonesia,277,369,5239,aniesbaswedan,jaklingko.csv
15,Thu Dec 07 03:15:04 +0000 2023,5321,kecelakaan lintas melibatkan mobil angkot a jurusan kampung melayu gandaria pengemudi ojek online angkot menabrak melindas pengemudi ojol penumpangnya berhenti lampu merah flyover pasar rebo jalan raya bogor ciracas jakarta timur,1732599579970085022,in,,524,1146,1105,kumparan,jaklingko.csv
16,Wed Jan 03 01:19:17 +0000 2024,162,angkot eksisting bereskan pemerintah lokal bodetabek makan transportasi modern nyaman masyarakat kenyataan,1742354913655726479,in,Rules 👇,8,12,14,kdrama_menfess,jaklingko.csv
17,Wed May 22 05:35:12 +0000 2024,85,jakarta ngampus mirkolet angkot ps minggu lb bulus tarif kisaran k k mikroletnya udah jurusan tj u angkotnya udah jak lingkonya tarif k gratis bandung angkot deui bandung,1793153618981618131,in,ID,0,2,6,kochengfs,jaklingko.csv
20,Sun May 26 14:45:47 +0000 2024,3,tije berusaha terbaik melayani masyarakat menghadirkan rute bermanfaat faktor tangsel bptj bs dishub tangsel angkot parung kaya tau,1794741729502925202,in,"Jakarta, Indonesia",0,1,1,rikigusma,jaklingko.csv
21,Tue May 28 00:31:24 +0000 2024,7,cm need respondents bantu isi kuisioner penelitian skripsiku butuh responden huhu kriterianya ragam transportasi jakarta tj angkot mrt krl lrt linknya drop komentar dm jg total saldo k cont,1795251489872777652,in,"DKI Jakarta, Indonesia",0,2,0,masrwmgn,jaklingko.csv
22,Sun May 19 14:52:04 +0000 2024,72,lulus orang jakarta angkot,1792206594668990727,in,"Jakarta , Indonesia",0,6,1,kvthanawich,jaklingko.csv
23,Tue May 21 02:58:04 +0000 2024,10,perorangan pakai pertamax shell super subsidi bbm sih ngaruh tu kurir ekspedisi truck ayam truck sayur gojek angkot elf jakarta serang pakenya pertalite solar mampus lu rasain harga harga naek,1792751687570280702,in,Macondo,1,0,1,senogp,jaklingko.csv
24,Tue May 28 06:21:56 +0000 2024,0,angkot jakarta tuhhh luas gasii angkot bogor,1795339707163029994,in,"Jakarta, Indonesia",0,0,0,rikigusma,jaklingko.csv
25,Sat May 25 13:43:12 +0000 2024,0,halo jfriends mencoba angkot ac gratis jakarta salah rute dilayani angkot ac mikrotrans jak terminal rawamangun manggarai via pisangan pondok jati mikrotrans dimiliki pt lestari surya gema persada lsg,1794363591384240488,in,KEYLAND,0,1,0,Pizzamoozarella,jaklingko.csv
27,Sun May 26 06:17:23 +0000 2024,26,sopir angkot kwk jurusan grogol cengkareng viral memakai selang oksigen menderita penyakit berbahaya sopir angkot bernama sa at berasal medan merantau jakarta ist,1794613785367601170,in,ID,0,5,0,kochengfs,jaklingko.csv
28,Mon May 13 10:56:57 +0000 2024,4,tinggal jakarta tj angkot kwk merah jaklingko kena macet mengeluh wajar wajar orang ngeluh macet kendaaran pribadi salah penyumbang kemacetan kendaraan pake,1789973099821064536,in,꒰ 🐷🐰🥟/🐥🐱/🍑 ꒱,0,6,0,jutdwaeu,jaklingko.csv
29,Sun May 26 03:51:44 +0000 2024,5,rute transjakarta pulo gadung walikota jakarta utara via tipar cakung m dihentikan protes sopir angkot sehubungan penolakan sopir angkutan reguler u pembukaan rute m rute m dihentikan kepala,1794577130329919564,in,"Bekasi Selatan, Indonesia",0,0,2,andifikri2023,jaklingko.csv
30,Mon May 27 00:17:25 +0000 2024,8,kek nya nunggu cewe makeup bandung jakarta via angkot,1794885583254458451,in,Hospitals.,0,0,3,incitu,jaklingko.csv
31,Wed May 22 08:43:23 +0000 2024,3,bantu isi kuisioner penelitianku butuh responden kriterianya ragam transportasi jakarta tj angkot mrt lrt krl saldo e wallet total k orang beruntung drop cont,1793200976943317373,in,,0,0,0,inklingfeeling,jaklingko.csv
32,Tue May 28 01:40:51 +0000 2024,4,harga angkot jakarta berapaan sih,1795268967558422995,in,graphene,0,0,0,iadzulf,jaklingko.csv
33,Tue May 21 12:05:23 +0000 2024,39,transum jakarta tuh penumpang mrt menit disuruh transit angkot menit,1792889424025383277,in,"Yogyakarta, Indonesia",0,1,0,rindufirdaus,jaklingko.csv
34,Sat May 25 15:18:10 +0000 2024,294,minggu gw intens bolak jakarta bekasi motor gw jaklinko pas udh sampe jalur bekasi udah jaklinko tuh pake angkot merah minggu naek angkot merah tarifnya beda cuk wkwk,1794387489232462193,in,"Semarang, Jawa Tengah",2,2,23,ciayociaa,jaklingko.csv
35,Tue May 28 10:15:12 +0000 2024,0,faktanya kota kapasitas fiskalnya memadai bangun mrt jakarta itupun dibantu pusat aneh rakyat jelata kemakan janji bangun transum masal kota setara jakarta setara angkot jaklingko aj sih,1795398412013330523,in,,0,1,0,collegemenfess,jaklingko.csv
36,Thu May 16 14:36:28 +0000 2024,4,guys orang bandung jakarta rencananya jakarta fair kereta gimana kayak turun stasiun angkot ojolnya gitu takut nyasar nanya nanya disana takut berniat,1791115506818392399,in,,0,1,0,nadiarzq__,jaklingko.csv
37,Tue May 21 13:30:38 +0000 2024,5,hah lu ngetik anjir wkwkw org jakarta jkt gada mikrolet angkot digeser diajak kerjasama pemerintah drivernya digaji,1792910876271370301,in,"Jakarta Capital Region, Indone",0,1,2,glassbread_,jaklingko.csv
38,Tue May 28 09:42:51 +0000 2024,0,dw pookieeeeee i will fight thanos prabski gibron oligarki jakarta supir angkot resekkk pki temenmu maksa kos bareng for youuuuuuuu,1795390267664842901,in,rl thingy dnss ,0,0,0,faketaxci,jaklingko.csv
39,Wed May 22 12:05:20 +0000 2024,1,sopir angkot jakarta narik pakai selang oksigen bersyukur pondsxtzuyu tenangkankulitmu beritaindonesia beritadunia indonesiau,1793251800424042999,in,Indonesia,0,2,0,jemapellemike,jaklingko.csv
40,Sun Jan 14 04:37:12 +0000 2024,10,jakarta angkot busuk kek gitu bayangin daerah kek,1746390988527194309,in,,0,9,0,convomfs,jaklingko.csv
41,Wed May 22 06:17:55 +0000 2024,5,info kecelakaan angkot mobil sienta jalan matraman raya jakarta timur tepatnya pasar palmeriam kondisi mobil sienta mengalami rusak berat situasi lintas mengalami kepadatan p ferry elshintaweekend,1793164369200820468,in,,0,0,0,molenkucing,jaklingko.csv
42,Thu May 23 14:57:47 +0000 2024,0,tangsel kota autopilot dibanggakan dibangun swasta spt bsd city bintaro jaya alam sutera transportasi kota usia tk angkot tua bayarnya pakai cash udahlah tangerang raya gabung jakarta pindah provinsi,1793657584765030655,in,,1,0,1,imnotrobot911,jaklingko.csv
44,Sat May 11 10:33:37 +0000 2024,0,guys tarif angkot jakarta pemberhentian sampe pemberhentian tu beda beda tarif nomornya,1789242450550374700,in,tnj-jkt,1,1,0,trynafindtinun,jaklingko.csv
45,Fri May 24 09:30:59 +0000 2024,122,rt banyaknya angkot ngetem ruas jalan margonda raya kepadatan lalin mengarah jakarta elshintanews,1793937729585352830,in,Indonesia,0,1,4,ferdyuno,jaklingko.csv
46,Mon May 27 12:48:38 +0000 2024,0,cm adakah bantu isi kuisioner penelitian skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm rep yaa barter jugaaa,1795074634246721642,in,Jakarta Capital Region,0,0,0,chalintang,jaklingko.csv
47,Sat May 25 04:27:42 +0000 2024,2,ajg gua ombang ambing angkot jakarta,1794223794904838153,in,INA,0,0,0,baerchive,jaklingko.csv
48,Tue May 21 13:54:49 +0000 2024,2,november liburan bandung berangkat whoosh min jakarta lokal baraya angkot rajamandala ka siliwangi ka pangrango krl b line jam kontras v,1792916963259252954,in,Indonesia,0,0,1,yesmynameishard,jaklingko.csv
49,Thu May 16 14:17:48 +0000 2024,9,angkot gratis jakarta namanya mikrotrans jaklingko terminologi bener tije transjakarta busway,1791110809172726175,in,,0,1,1,tiltedfight,jaklingko.csv
50,Tue May 21 03:12:38 +0000 2024,5,orang kabupaten jakarta maunya diajak angkot,1792755352871846098,in,"Bandung, Indonesia",0,0,0,raihanaulia_rar,jaklingko.csv
51,Fri May 24 04:27:11 +0000 2024,4,sopir angkot jakarta utara dishub dki menepati janjinya mengintegrasikan angkutan reguler jaklingko,1793861278408356252,in,,0,0,0,bearkereta,jaklingko.csv
52,Tue Apr 02 22:14:04 +0000 2024,0,jalur khusus bus salah tujuannya mengurangi lajur kendpri jakarta bangun busway penggusuran sengaja diperlebar iya min pembenahan transum udah tmb tmp amp angkot masuk brt lho,1775285599966277890,in,"Bekasi, Indonesia",0,1,0,fifiyuu,jaklingko.csv
53,Tue Apr 02 22:14:03 +0000 2024,0,dips need respondents bantu isi kuisionerku yuk butuh responden deadlinenya besok kriterianya transportasi jakarta mrt krl lrt angkot tj linknya twt saldo rpk orang beruntung,1775285592420737193,in,"Bekasi, Indonesia",0,1,0,fifiyuu,jaklingko.csv
54,Tue May 21 09:13:26 +0000 2024,154,angkot depok mahal jakarta depok deket k jkt k gue tau pake gojek busway td kaget,1792846149172473973,in,"Depok, Indonesia",1,0,5,amxceline,jaklingko.csv
55,Fri May 17 02:49:13 +0000 2024,2,angkutan kota angkot a jurusan jatinegara gandaria menabrak ojek daring online penumpangnya berhenti jalan raya bogor kecamatan ciracas jakarta timur jumat peristiwa kecelakaan jumat siang angkot a,1791299906793353708,in,Indonesia,0,5,0,tanyarlfes,jaklingko.csv
56,Tue May 28 05:14:37 +0000 2024,0,dips plis bantu isi kuisioner skripsiku memenuhi kriteria ragam transportasi jakarta tj angkot mrt lrt krl saldo e wallet orang beruntung dm yaa plis mah memenuhi syarat,1795322766511763760,in,Jatinangor,1,7,0,DraftAnakUnpad,jaklingko.csv
57,Mon May 27 07:37:08 +0000 2024,0,sd kurleb km dianter sepeda smp kurleb km kopaja sma kurleb km kuliah anjg gatau brp km jakarta tangerang serpong krl angkot,1794996244848508935,in,Hati Idol,0,0,0,OmBrunyaBeby_,jaklingko.csv
58,Tue May 28 01:51:28 +0000 2024,0,sopir angkot tanjung priok jakarta utara gabung jaklingko kepastian,1795271640357716126,in,heaven,0,1,0,moonbeamgurl,jaklingko.csv
59,Wed May 15 12:28:00 +0000 2024,6,kartini ibuku rekan sepantarannya tetangga plesir jakarta beli eksrim ragusa charter angkot stasiun krl propublictransport,1790720789458870617,in,,3,2,0,minumtehtarik,jaklingko.csv
60,Wed May 22 04:21:32 +0000 2024,4,kpd warga jakarta angkot jaklingko pake ktm unpad,1793135079767851371,in,you,0,2,0,ursflo,jaklingko.csv
61,Mon May 27 13:09:28 +0000 2024,0,aloo adakah bantu isi kuisioner penelitian ta kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm yaa work,1795079878578000333,in,New Zealand,0,2,0,abdlrzzq,jaklingko.csv
62,Tue May 14 01:15:17 +0000 2024,0,keren yah jakarta angkot gratisnya,1790189106049515971,in,Indonesia,0,1,0,catchaterine,jaklingko.csv
63,Mon May 20 05:58:23 +0000 2024,5,lalinsonora banyaknya angkot ngetem ruas jalan margonda raya kepadatan lalin mengarah jakarta via,1792434675077792214,in,,0,0,0,Babytasyaaa,jaklingko.csv
64,Wed May 22 13:58:45 +0000 2024,5,angkot memenuhi standar angkot jakarta,1793280341412548929,in,,0,2,0,urfavscorpi000,jaklingko.csv
65,Tue May 28 05:57:06 +0000 2024,0,anies bikin jaklingko angkot gratis jakarta sampe jalan beliau udh banget projek pendidikan sampe berjalan pikir situ hebat nepatin janji nya,1795333456848965671,in,he,0,0,0,kenjagung,jaklingko.csv
66,Tue May 21 07:51:13 +0000 2024,9,angkot terbakar jakarta selatan kerugian capai rp juta news,1792825461422322006,in,Coney Island,0,4,0,instrumentzero,jaklingko.csv
67,Fri May 24 05:48:42 +0000 2024,1,peringati angkutan nasional intip karoseri suzuki carry warnai angkot jakarta,1793881791780258149,in,,0,0,0,matchaaaituenak,jaklingko.csv
68,Fri May 24 12:52:51 +0000 2024,1,need respondents bantu isi kuisionerku yuk butuh responden deadlinenya besok kriterianya transportasi jakarta mrt krl lrt angkot tj saldo rpk orang beruntung linknya twt,1793988532870242441,in,,0,0,0,Kopi_laut,jaklingko.csv
69,Sat May 25 12:28:20 +0000 2024,1,an btl jakarta kerja kenek supir angkot tembak kena jaring pemprov dki pas disisir bang ali kaget bang ali lulus sma jaman lulus sma pencapaian oke dimasukin dishub,1794344752311337120,in,JKT - ID ,0,0,0,_purikp,jaklingko.csv
70,Sun May 12 13:13:37 +0000 2024,0,angkot memotret warung madura jakarta kesabaran kehematan bertahan membiayai anak anaknya mondok sekolah menerima masukan konsumen melayani teleponan,1789645102799048987,in,Indonesia ,0,1,0,blinkkxxe,jaklingko.csv
71,Thu May 23 09:01:16 +0000 2024,5,angkot jakarta tuh ongkosnya sih dikasih goceng marah kagak bogor segituan,1793567864240455810,in,Jawa Barat,0,5,0,ven0sh,jaklingko.csv
